Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
1677,1/1/2013,14201951,Broker C,5500,0.1,1000000,250000,60500
1678,1/1/2013,21455300,Broker C,8264,0.1,2000000,1000000,90904
1689,1/1/2013,11675654,Broker C,5500,0.1,1000000,250000,60500
1697,1/1/2013,7111819,Broker C,4000,0.1,500000,100000,44000
1698,1/1/2013,15702859,Broker C,8000,0.1,1500000,500000,88000
1699,1/1/2013,11203637,Broker C,5500,0.1,1000000,250000,60500
1700,1/1/2013,3085037,Broker C,4000,0.1,500000,100000,44000
1702,1/1/2013,15267642,Broker C,5500,0.1,1500000,500000,60500
1703,1/1/2013,9627807,Broker C,4000,0.1,500000,100000,44000
1705,1/1/2013,1882461,Broker C,4000,0.1,500000,100000,44000
1708,1/1/2013,17037320,Broker C,8000,0.1,1500000,500000,88000
1709,1/1/2013,11330272,Broker C,5500,0.1,1000000,250000,60500
1710,1/1/2013,20227274,Broker C,8000,0.1,2000000,1000000,88000
1712,1/1/2013,1415694,Broker C,4132,0.1,500000,100000,45452
1721,1/1/2013,4177990,Broker C,4000,0.1,500000,100000,44000
1725,1/1/2013,1680580,Broker C,4268,0.1,500000,100000,46951
1731,1/1/2013,13767235,Broker C,5500,0.1,1000000,250000,60500
1734,1/1/2013,6344309,Broker C,4000,0.1,500000,100000,44000
1735,1/1/2013,18858245,Broker C,8000,0.1,1500000,500000,88000
1743,1/1/2013,4472417,Broker C,4132,0.1,500000,100000,45452
1747,1/1/2013,14118327,Broker C,5500,0.1,1000000,250000,60500
1748,1/1/2013,7824093,Broker C,4000,0.1,500000,100000,44000
1751,1/1/2013,13033677,Broker C,5500,0.1,1000000,250000,60500
1752,1/1/2013,3484424,Broker C,4000,0.1,500000,100000,44000
1754,1/1/2013,8350120,Broker C,4000,0.1,500000,100000,44000
1758,1/1/2013,5123313,Broker C,4000,0.1,500000,100000,44000
1765,1/1/2013,9539217,Broker C,4000,0.1,500000,100000,44000
1769,1/1/2013,10827671,Broker C,5500,0.1,1000000,250000,60500
1779,1/1/2013,6665846,Broker C,4000,0.1,500000,100000,44000
1781,1/1/2013,12376278,Broker C,5681,0.1,1000000,250000,62496
1787,1/1/2013,7635374,Broker C,4000,0.1,500000,100000,44000
1789,1/1/2013,18681437,Broker C,5868,0.1,1500000,500000,64558
1792,1/1/2013,5703394,Broker C,4132,0.1,500000,100000,45452
1793,1/1/2013,12245929,Broker C,5681,0.1,1000000,250000,62496
1795,1/1/2013,6293553,Broker C,4000,0.1,500000,100000,44000
1797,1/1/2013,12224545,Broker C,5500,0.1,1000000,250000,60500
1798,1/1/2013,17037163,Broker C,8000,0.1,1500000,500000,88000
1808,1/1/2013,8514041,Broker C,4000,0.1,500000,100000,44000
1812,1/1/2013,10903840,Broker C,5500,0.1,1000000,250000,60500
1813,1/1/2013,3111147,Broker C,4000,0.1,500000,100000,44000
1814,1/1/2013,10890403,Broker C,4000,0.1,1000000,250000,44000
1818,1/1/2013,16902602,Broker C,8000,0.1,1500000,500000,88000
1821,1/1/2013,9230871,Broker C,4132,0.1,500000,100000,45452
1824,1/1/2013,5253490,Broker C,4000,0.1,500000,100000,44000
1832,1/1/2013,1913787,Broker C,4000,0.1,500000,100000,44000
1835,1/1/2013,16009955,Broker C,5681,0.1,1500000,500000,62496
1837,1/1/2013,1701833,Broker C,4132,0.1,500000,100000,45452
1842,1/1/2013,6407735,Broker C,4000,0.1,500000,100000,44000
1843,1/1/2013,15865041,Broker C,5500,0.1,1500000,500000,60500
1845,1/1/2013,10549237,Broker C,5500,0.1,1000000,250000,60500
1847,1/1/2013,6220279,Broker C,4000,0.1,500000,100000,44000
1850,1/1/2013,16712854,Broker C,8000,0.1,1500000,500000,88000
1853,1/1/2013,13928436,Broker C,5500,0.1,1000000,250000,60500
1855,1/1/2013,1424951,Broker C,4000,0.1,500000,100000,44000
1857,1/1/2013,5601881,Broker C,4000,0.1,500000,100000,44000
1858,1/1/2013,3382877,Broker C,4000,0.1,500000,100000,44000
1859,1/1/2013,13704516,Broker C,5500,0.1,1000000,250000,60500
1860,1/1/2013,19653048,Broker C,8000,0.1,1500000,500000,88000
1863,1/1/2013,8611055,Broker C,4000,0.1,500000,100000,44000
1865,1/1/2013,15201381,Broker C,8000,0.1,1500000,500000,88000
1873,1/1/2013,13354232,Broker C,5500,0.1,1000000,250000,60500
1877,1/1/2013,3647468,Broker C,4000,0.1,500000,100000,44000
1894,1/1/2013,1332926,Broker C,4000,0.1,500000,100000,44000
1895,1/1/2013,2072409,Broker C,4000,0.1,500000,100000,44000
1900,1/1/2013,15063135,Broker C,5500,0.1,1500000,500000,60500
1901,1/1/2013,2205289,Broker C,4000,0.1,500000,100000,44000
1902,1/1/2013,17830494,Broker C,5500,0.1,1500000,500000,60500
1906,1/1/2013,8121726,Broker C,4268,0.1,500000,100000,46951
1907,1/1/2013,6496233,Broker C,4000,0.1,500000,100000,44000
1913,1/1/2013,13181520,Broker C,5500,0.1,1000000,250000,60500
1914,1/1/2013,3479117,Broker C,4000,0.1,500000,100000,44000
1915,1/1/2013,9068113,Broker C,4000,0.1,500000,100000,44000
1916,1/1/2013,3352181,Broker C,4132,0.1,500000,100000,45452
1918,1/1/2013,12512248,Broker C,5500,0.1,1000000,250000,60500
1920,1/1/2013,17989708,Broker C,5681,0.1,1500000,500000,62496
1922,1/1/2013,6785155,Broker C,4000,0.1,500000,100000,44000
1925,1/1/2013,13663063,Broker C,5500,0.1,1000000,250000,60500
1930,1/1/2013,15901811,Broker C,5500,0.1,1500000,500000,60500
1932,1/1/2013,5289702,Broker C,4000,0.1,500000,100000,44000
1934,1/1/2013,12387411,Broker C,5500,0.1,1000000,250000,60500
1939,1/1/2013,4289038,Broker C,4000,0.1,500000,100000,44000
1941,1/1/2013,18456539,Broker C,8000,0.1,1500000,500000,88000
1943,1/1/2013,18882353,Broker C,8000,0.1,1500000,500000,88000
1944,1/1/2013,15772189,Broker C,8000,0.1,1500000,500000,88000
1945,1/1/2013,17515555,Broker C,8000,0.1,1500000,500000,88000
1952,1/1/2013,13103971,Broker C,5681,0.1,1000000,250000,62496
1955,1/1/2013,16088377,Broker C,8000,0.1,1500000,500000,88000
1957,1/1/2013,17041341,Broker C,8000,0.1,1500000,500000,88000
1958,1/1/2013,14306240,Broker C,5681,0.1,1000000,250000,62496
1960,1/1/2013,11273053,Broker C,5500,0.1,1000000,250000,60500
1963,1/1/2013,15071320,Broker C,5681,0.1,1500000,500000,62496
1970,1/1/2013,12394383,Broker C,5500,0.1,1000000,250000,60500
1974,1/1/2013,4303063,Broker C,4000,0.1,500000,100000,44000
1982,1/1/2013,6341446,Broker C,4000,0.1,500000,100000,44000
1985,1/1/2013,4729231,Broker C,4132,0.1,500000,100000,45452
1986,1/1/2013,6294725,Broker C,4000,0.1,500000,100000,44000
1990,1/1/2013,20940650,Broker C,8264,0.1,2000000,1000000,90904
1992,1/1/2013,13618260,Broker C,5500,0.1,1000000,250000,60500
1993,1/1/2013,1153594,Broker C,4000,0.1,500000,100000,44000
1994,1/1/2013,8279090,Broker C,4268,0.1,500000,100000,46951
1995,1/1/2013,1212821,Broker C,4000,0.1,500000,100000,44000
2001,1/1/2013,10418681,Broker C,4000,0.1,1000000,250000,44000
2005,1/1/2013,7544209,Broker C,4000,0.1,500000,100000,44000
2008,1/1/2013,4091296,Broker C,4000,0.1,500000,100000,44000
2022,1/1/2013,10534356,Broker C,5500,0.1,1000000,250000,60500
2023,1/1/2013,10319313,Broker C,4000,0.1,1000000,250000,44000
2028,1/1/2013,2001958,Broker C,4000,0.1,500000,100000,44000
2029,1/1/2013,4148438,Broker C,4132,0.1,500000,100000,45452
2031,1/1/2013,17450297,Broker C,8000,0.1,1500000,500000,88000
2032,1/1/2013,2431663,Broker C,4000,0.1,500000,100000,44000
2040,1/1/2013,18645464,Broker C,8000,0.1,1500000,500000,88000
2041,1/1/2013,8671614,Broker C,4000,0.1,500000,100000,44000
2042,1/1/2013,4731571,Broker C,4000,0.1,500000,100000,44000
2046,1/1/2013,14028504,Broker C,5500,0.1,1000000,250000,60500
2047,1/1/2013,20735044,Broker C,8536,0.1,2000000,1000000,93903
2054,1/1/2013,15177107,Broker C,8000,0.1,1500000,500000,88000
2055,1/1/2013,7128234,Broker C,4000,0.1,500000,100000,44000
2066,1/1/2013,11750340,Broker C,5500,0.1,1000000,250000,60500
2069,1/1/2013,7437413,Broker C,4000,0.1,500000,100000,44000
2078,1/1/2013,11347573,Broker C,5500,0.1,1000000,250000,60500
2083,1/1/2013,1712821,Broker C,4000,0.1,500000,100000,44000
2084,1/1/2013,10665799,Broker C,4132,0.1,1000000,250000,45452
2087,1/1/2013,7044939,Broker C,4000,0.1,500000,100000,44000
2089,1/1/2013,6806412,Broker C,4000,0.1,500000,100000,44000
2092,1/1/2013,3639849,Broker C,4000,0.1,500000,100000,44000
2093,1/1/2013,9534416,Broker C,4000,0.1,500000,100000,44000
2095,1/1/2013,20759874,Broker C,8264,0.1,2000000,1000000,90904
2103,1/1/2013,22421710,Broker C,8264,0.1,2000000,1000000,90904
2105,1/1/2013,8210880,Broker C,4000,0.1,500000,100000,44000
2106,1/1/2013,17803802,Broker C,8264,0.1,1500000,500000,90904
2109,1/1/2013,9931044,Broker C,4000,0.1,500000,100000,44000
2113,1/1/2013,5336689,Broker C,4000,0.1,500000,100000,44000
2117,1/1/2013,9014730,Broker C,4132,0.1,500000,100000,45452
2119,1/1/2013,1333211,Broker C,4000,0.1,500000,100000,44000
2124,1/1/2013,1131084,Broker C,4000,0.1,500000,100000,44000
2125,1/1/2013,16602756,Broker C,5500,0.1,1500000,500000,60500
2127,1/1/2013,13447218,Broker C,5681,0.1,1000000,250000,62496
2131,1/1/2013,16311159,Broker C,8000,0.1,1500000,500000,88000
2132,1/1/2013,4719079,Broker C,4132,0.1,500000,100000,45452
2136,1/1/2013,18229433,Broker C,8264,0.1,1500000,500000,90904
2144,1/1/2013,18489391,Broker C,8000,0.1,1500000,500000,88000
2146,1/1/2013,16643957,Broker C,8000,0.1,1500000,500000,88000
2164,1/1/2013,16840573,Broker C,8000,0.1,1500000,500000,88000
2165,1/1/2013,18914078,Broker C,8264,0.1,1500000,500000,90904
2166,1/1/2013,8762453,Broker C,4000,0.1,500000,100000,44000
2169,1/1/2013,10066814,Broker C,4000,0.1,1000000,250000,44000
2170,1/1/2013,17363356,Broker C,8000,0.1,1500000,500000,88000
2174,1/1/2013,10783754,Broker C,4000,0.1,1000000,250000,44000
2178,1/1/2013,19001994,Broker C,8000,0.1,1500000,500000,88000
2184,1/1/2013,8391623,Broker C,4132,0.1,500000,100000,45452
2188,1/1/2013,8690696,Broker C,4000,0.1,500000,100000,44000
2189,1/1/2013,21537203,Broker C,8536,0.1,2000000,1000000,93903
2191,1/1/2013,19406331,Broker C,8000,0.1,1500000,500000,88000
2193,1/1/2013,22081416,Broker C,8264,0.1,2000000,1000000,90904
2199,1/1/2013,1113162,Broker C,4000,0.1,500000,100000,44000
2211,1/1/2013,17544166,Broker C,5681,0.1,1500000,500000,62496
2226,1/1/2013,2984344,Broker C,4000,0.1,500000,100000,44000
2232,1/1/2013,1023219,Broker C,4000,0.1,500000,100000,44000
2233,1/1/2013,4166698,Broker C,4000,0.1,500000,100000,44000
2234,1/1/2013,9084687,Broker C,4000,0.1,500000,100000,44000
2236,1/1/2013,8174247,Broker C,4000,0.1,500000,100000,44000
2253,1/1/2013,6756765,Broker C,4000,0.1,500000,100000,44000
2254,1/1/2013,17040758,Broker C,8000,0.1,1500000,500000,88000
2255,1/1/2013,6725051,Broker C,4000,0.1,500000,100000,44000
2258,1/1/2013,9935912,Broker C,4000,0.1,500000,100000,44000
2259,1/1/2013,16993736,Broker C,5681,0.1,1500000,500000,62496
2260,1/1/2013,16841276,Broker C,8000,0.1,1500000,500000,88000
2265,1/1/2013,4225653,Broker C,4000,0.1,500000,100000,44000
2267,1/1/2013,9970426,Broker C,4000,0.1,500000,100000,44000
2274,1/1/2013,3444619,Broker C,4132,0.1,500000,100000,45452
2281,1/1/2013,6788457,Broker C,4000,0.1,500000,100000,44000
2284,1/1/2013,14072580,Broker C,5500,0.1,1000000,250000,60500
2285,1/1/2013,18890395,Broker C,8000,0.1,1500000,500000,88000
2290,1/1/2013,25715941,Broker C,8536,0.1,2000000,1000000,93903
2300,1/1/2013,12306280,Broker C,5500,0.1,1000000,250000,60500
2305,1/1/2013,25381733,Broker C,8264,0.1,2000000,1000000,90904
2306,1/1/2013,15143800,Broker C,8000,0.1,1500000,500000,88000
2309,1/1/2013,2995566,Broker C,4268,0.1,500000,100000,46951
2317,1/1/2013,15277302,Broker C,5500,0.1,1500000,500000,60500
2318,1/1/2013,19230890,Broker C,8000,0.1,1500000,500000,88000
2328,1/1/2013,13380778,Broker C,5500,0.1,1000000,250000,60500
2339,1/1/2013,18900674,Broker C,8000,0.1,1500000,500000,88000
2345,1/1/2013,7412915,Broker C,4000,0.1,500000,100000,44000
2348,1/1/2013,9767819,Broker C,4000,0.1,500000,100000,44000
2349,1/1/2013,15231046,Broker C,5681,0.1,1500000,500000,62496
2350,1/1/2013,9755974,Broker C,4000,0.1,500000,100000,44000
2354,1/1/2013,8243015,Broker C,4132,0.1,500000,100000,45452
2355,1/1/2013,11683786,Broker C,5500,0.1,1000000,250000,60500
2357,1/1/2013,8995087,Broker C,4000,0.1,500000,100000,44000
2358,1/1/2013,2717291,Broker C,4000,0.1,500000,100000,44000
2360,1/1/2013,16133754,Broker C,8000,0.1,1500000,500000,88000
2369,1/1/2013,18490351,Broker C,8000,0.1,1500000,500000,88000
2370,1/1/2013,3745082,Broker C,4000,0.1,500000,100000,44000
2371,1/1/2013,2788745,Broker C,4132,0.1,500000,100000,45452
2374,1/1/2013,19605392,Broker C,8000,0.1,1500000,500000,88000
2382,1/1/2013,14681527,Broker C,5500,0.1,1000000,250000,60500
2383,1/1/2013,12569646,Broker C,5500,0.1,1000000,250000,60500
2385,1/1/2013,6504074,Broker C,4000,0.1,500000,100000,44000
2389,1/1/2013,2129404,Broker C,4000,0.1,500000,100000,44000
2393,1/1/2013,18448515,Broker C,8000,0.1,1500000,500000,88000
2403,1/1/2013,14119668,Broker C,5500,0.1,1000000,250000,60500
2404,1/1/2013,19988131,Broker C,8000,0.1,1500000,500000,88000
2406,1/1/2013,5847271,Broker C,4000,0.1,500000,100000,44000
2415,1/1/2013,3455094,Broker C,4132,0.1,500000,100000,45452
2416,1/1/2013,4089062,Broker C,4000,0.1,500000,100000,44000
2419,1/1/2013,10109556,Broker C,4000,0.1,1000000,250000,44000
2430,1/1/2013,9609130,Broker C,4000,0.1,500000,100000,44000
2431,1/1/2013,7738359,Broker C,4000,0.1,500000,100000,44000
2433,1/1/2013,18820147,Broker C,8000,0.1,1500000,500000,88000
2434,1/1/2013,16872131,Broker C,5681,0.1,1500000,500000,62496
2436,1/1/2013,17817742,Broker C,8000,0.1,1500000,500000,88000
2437,1/1/2013,12441219,Broker C,5500,0.1,1000000,250000,60500
2445,1/1/2013,12270735,Broker C,5500,0.1,1000000,250000,60500
2446,1/1/2013,10129858,Broker C,5500,0.1,1000000,250000,60500
2448,1/1/2013,16634191,Broker C,8000,0.1,1500000,500000,88000
2452,1/1/2013,12641111,Broker C,5500,0.1,1000000,250000,60500
2453,1/1/2013,9599303,Broker C,4000,0.1,500000,100000,44000
2455,1/1/2013,13305592,Broker C,5500,0.1,1000000,250000,60500
2459,1/1/2013,4981481,Broker C,4000,0.1,500000,100000,44000
2462,1/1/2013,7490991,Broker C,4000,0.1,500000,100000,44000
2466,1/1/2013,20563186,Broker C,8000,0.1,2000000,1000000,88000
2468,1/1/2013,16652602,Broker C,5500,0.1,1500000,500000,60500
2473,1/1/2013,11496149,Broker C,5500,0.1,1000000,250000,60500
2476,1/1/2013,4105336,Broker C,4000,0.1,500000,100000,44000
2480,1/1/2013,14633262,Broker C,5500,0.1,1000000,250000,60500
2487,1/1/2013,8492285,Broker C,4132,0.1,500000,100000,45452
2490,1/1/2013,6945859,Broker C,4000,0.1,500000,100000,44000
2493,1/1/2013,7741114,Broker C,4132,0.1,500000,100000,45452
2494,1/1/2013,10272336,Broker C,5500,0.1,1000000,250000,60500
2498,1/1/2013,1447742,Broker C,4000,0.1,500000,100000,44000
2503,1/1/2013,17767956,Broker C,8264,0.1,1500000,500000,90904
2506,1/1/2013,12222985,Broker C,5500,0.1,1000000,250000,60500
2509,1/1/2013,3917200,Broker C,4000,0.1,500000,100000,44000
2520,1/1/2013,5207104,Broker C,4132,0.1,500000,100000,45452
2523,1/1/2013,4867257,Broker C,4132,0.1,500000,100000,45452
2529,1/1/2013,8852542,Broker C,4000,0.1,500000,100000,44000
2531,1/1/2013,10817560,Broker C,4000,0.1,1000000,250000,44000
2534,1/1/2013,11593815,Broker C,5681,0.1,1000000,250000,62496
2535,1/1/2013,14679304,Broker C,5500,0.1,1000000,250000,60500
2537,1/1/2013,17543388,Broker C,8000,0.1,1500000,500000,88000
2539,1/1/2013,12692139,Broker C,5500,0.1,1000000,250000,60500
2541,1/1/2013,11376469,Broker C,5500,0.1,1000000,250000,60500
2542,1/1/2013,8985858,Broker C,4000,0.1,500000,100000,44000
2544,1/1/2013,12140456,Broker C,5500,0.1,1000000,250000,60500
2547,1/1/2013,21204667,Broker C,8000,0.1,2000000,1000000,88000
2553,1/1/2013,9516033,Broker C,4000,0.1,500000,100000,44000
2560,1/1/2013,9268674,Broker C,4000,0.1,500000,100000,44000
2562,1/1/2013,8349394,Broker C,4000,0.1,500000,100000,44000
2569,1/1/2013,14297433,Broker C,5500,0.1,1000000,250000,60500
2582,1/1/2013,7924541,Broker C,4000,0.1,500000,100000,44000
2583,1/1/2013,4522114,Broker C,4000,0.1,500000,100000,44000
2593,1/1/2013,15598816,Broker C,5500,0.1,1500000,500000,60500
2599,1/1/2013,1610088,Broker C,4000,0.1,500000,100000,44000
2601,1/1/2013,17828831,Broker C,8000,0.1,1500000,500000,88000
2604,1/1/2013,12779191,Broker C,5500,0.1,1000000,250000,60500
2610,1/1/2013,10663398,Broker C,5500,0.1,1000000,250000,60500
2614,1/1/2013,14606330,Broker C,5500,0.1,1000000,250000,60500
2615,1/1/2013,20847608,Broker C,8000,0.1,2000000,1000000,88000
2616,1/1/2013,11493644,Broker C,4132,0.1,1000000,250000,45452
2618,1/1/2013,15934049,Broker C,5500,0.1,1500000,500000,60500
2625,1/1/2013,2569911,Broker C,4000,0.1,500000,100000,44000
2629,1/1/2013,9083797,Broker C,4132,0.1,500000,100000,45452
2632,1/1/2013,18335389,Broker C,8000,0.1,1500000,500000,88000
2641,1/1/2013,6753697,Broker C,4000,0.1,500000,100000,44000
2642,1/1/2013,10131470,Broker C,5500,0.1,1000000,250000,60500
2643,1/1/2013,5043158,Broker C,4132,0.1,500000,100000,45452
2646,1/1/2013,15272332,Broker C,5500,0.1,1500000,500000,60500
2649,1/1/2013,12708523,Broker C,5500,0.1,1000000,250000,60500
2650,1/1/2013,5544279,Broker C,4000,0.1,500000,100000,44000
2653,1/1/2013,11995010,Broker C,5500,0.1,1000000,250000,60500
2654,1/1/2013,13588099,Broker C,4409,0.1,1000000,250000,48501
2655,1/1/2013,3254235,Broker C,4000,0.1,500000,100000,44000
2656,1/1/2013,11706786,Broker C,5500,0.1,1000000,250000,60500
2657,1/1/2013,7401033,Broker C,4000,0.1,500000,100000,44000
2664,1/1/2013,19380101,Broker C,8264,0.1,1500000,500000,90904
2668,1/1/2013,16264767,Broker C,5500,0.1,1500000,500000,60500
2671,1/1/2013,4347666,Broker C,4000,0.1,500000,100000,44000
2680,1/1/2013,5075538,Broker C,4000,0.1,500000,100000,44000
2683,1/1/2013,5234513,Broker C,4000,0.1,500000,100000,44000
2689,1/1/2013,17325868,Broker C,8000,0.1,1500000,500000,88000
2701,1/1/2013,15306580,Broker C,5500,0.1,1500000,500000,60500
2711,1/1/2013,5535807,Broker C,4000,0.1,500000,100000,44000
2725,1/1/2013,19633712,Broker C,8000,0.1,1500000,500000,88000
2727,1/1/2013,22087650,Broker C,8264,0.1,2000000,1000000,90904
2729,1/1/2013,2879502,Broker C,4132,0.1,500000,100000,45452
2732,1/1/2013,9021457,Broker C,4132,0.1,500000,100000,45452
2738,1/1/2013,7955245,Broker C,4000,0.1,500000,100000,44000
2739,1/1/2013,3890181,Broker C,4000,0.1,500000,100000,44000
2742,1/1/2013,16645475,Broker C,8000,0.1,1500000,500000,88000
2745,1/1/2013,10010281,Broker C,5500,0.1,1000000,250000,60500
2746,1/1/2013,19972522,Broker C,8000,0.1,1500000,500000,88000
2747,1/1/2013,4777178,Broker C,4000,0.1,500000,100000,44000
2748,1/1/2013,6858843,Broker C,4268,0.1,500000,100000,46951
2753,1/1/2013,11370235,Broker C,4268,0.1,1000000,250000,46951
2758,1/1/2013,5942521,Broker C,4000,0.1,500000,100000,44000
2761,1/1/2013,15256275,Broker C,8000,0.1,1500000,500000,88000
2762,1/1/2013,7704446,Broker C,4132,0.1,500000,100000,45452
2770,1/1/2013,9343952,Broker C,4000,0.1,500000,100000,44000
2771,1/1/2013,15790423,Broker C,5500,0.1,1500000,500000,60500
2782,1/1/2013,3380556,Broker C,4000,0.1,500000,100000,44000
2794,1/1/2013,12547844,Broker C,5500,0.1,1000000,250000,60500
2798,1/1/2013,12194186,Broker C,5681,0.1,1000000,250000,62496
2800,1/1/2013,13536278,Broker C,5500,0.1,1000000,250000,60500
2801,1/1/2013,12627727,Broker C,5500,0.1,1000000,250000,60500
2804,1/1/2013,9532024,Broker C,4132,0.1,500000,100000,45452
2806,1/1/2013,10272605,Broker C,4000,0.1,1000000,250000,44000
2812,1/1/2013,5049924,Broker C,4000,0.1,500000,100000,44000
2815,1/1/2013,2938205,Broker C,4000,0.1,500000,100000,44000
2816,1/1/2013,18653475,Broker C,5868,0.1,1500000,500000,64558
2819,1/1/2013,4800589,Broker C,4132,0.1,500000,100000,45452
2822,1/1/2013,10168977,Broker C,4000,0.1,1000000,250000,44000
2823,1/1/2013,5390427,Broker C,4000,0.1,500000,100000,44000
2826,1/1/2013,9157775,Broker C,4000,0.1,500000,100000,44000
2839,1/1/2013,7428375,Broker C,4000,0.1,500000,100000,44000
2840,1/1/2013,5920285,Broker C,4000,0.1,500000,100000,44000
2842,1/1/2013,3859182,Broker C,4000,0.1,500000,100000,44000
2848,1/1/2013,16586760,Broker C,5868,0.1,1500000,500000,64558
2849,1/1/2013,1622992,Broker C,4000,0.1,500000,100000,44000
2851,1/1/2013,16032171,Broker C,5681,0.1,1500000,500000,62496
2855,1/1/2013,13357942,Broker C,5500,0.1,1000000,250000,60500
2858,1/1/2013,8296395,Broker C,4132,0.1,500000,100000,45452
2859,1/1/2013,8438585,Broker C,4000,0.1,500000,100000,44000
2864,1/1/2013,11579319,Broker C,5500,0.1,1000000,250000,60500
2866,1/1/2013,3717680,Broker C,4000,0.1,500000,100000,44000
2869,1/1/2013,15519589,Broker C,5500,0.1,1500000,500000,60500
2872,1/1/2013,1267265,Broker C,4000,0.1,500000,100000,44000
2876,1/1/2013,14838995,Broker C,5681,0.1,1000000,250000,62496
2877,1/1/2013,18452802,Broker C,8000,0.1,1500000,500000,88000
2881,1/1/2013,21603363,Broker C,8000,0.1,2000000,1000000,88000
2891,1/1/2013,5794618,Broker C,4000,0.1,500000,100000,44000
