Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
718,1/1/2018,13376431,Broker C,5500,0.1,1000000,250000,60500
720,1/1/2018,17122963,Broker C,8902,0.1,1500000,500000,97931
728,1/1/2018,15203819,Broker C,5904,0.1,1500000,500000,64946
732,1/1/2018,16482782,Broker C,9896,0.1,1500000,500000,108865
738,1/1/2018,1567488,Broker C,4420,0.1,500000,100000,48620
739,1/1/2018,23288510,Broker C,9489,0.1,2000000,1000000,104387
757,1/1/2018,8807510,Broker C,4744,0.1,500000,100000,52193
758,1/1/2018,5549887,Broker C,4609,0.1,500000,100000,50705
760,1/1/2018,1141872,Broker C,5329,0.1,500000,100000,58623
761,1/1/2018,20481048,Broker C,9219,0.1,2000000,1000000,101411
763,1/1/2018,11539832,Broker C,5904,0.1,1000000,250000,64946
768,1/1/2018,3523579,Broker C,4948,0.1,500000,100000,54432
769,1/1/2018,4725531,Broker C,4000,0.1,500000,100000,44000
775,1/1/2018,6763690,Broker C,4948,0.1,500000,100000,54432
778,1/1/2018,9726192,Broker C,5492,0.1,500000,100000,60420
788,1/1/2018,20587936,Broker C,10187,0.1,2000000,1000000,112059
789,1/1/2018,16148364,Broker C,6338,0.1,1500000,500000,69720
790,1/1/2018,14060563,Broker C,8123,0.1,1000000,250000,89362
791,1/1/2018,2760353,Broker C,6103,0.1,500000,100000,67135
792,1/1/2018,11294218,Broker C,5500,0.1,1000000,250000,60500
795,1/1/2018,27302846,Broker C,12609,0.1,2000000,1000000,138701
800,1/1/2018,9418036,Broker C,4609,0.1,500000,100000,50705
802,1/1/2018,4310430,Broker C,5093,0.1,500000,100000,56029
808,1/1/2018,12052912,Broker C,6804,0.1,1000000,250000,74844
809,1/1/2018,14385122,Broker C,5904,0.1,1000000,250000,64946
810,1/1/2018,14421748,Broker C,5904,0.1,1000000,250000,64946
812,1/1/2018,25338723,Broker C,11816,0.1,2000000,1000000,129981
816,1/1/2018,21480621,Broker C,9489,0.1,2000000,1000000,104387
824,1/1/2018,7577343,Broker C,4294,0.1,500000,100000,47234
832,1/1/2018,8115614,Broker C,5093,0.1,500000,100000,56029
836,1/1/2018,10109318,Broker C,5500,0.1,1000000,250000,60500
839,1/1/2018,19962632,Broker C,9489,0.1,1500000,500000,104387
847,1/1/2018,20773355,Broker C,9489,0.1,2000000,1000000,104387
849,1/1/2018,2831752,Broker C,4744,0.1,500000,100000,52193
852,1/1/2018,19249551,Broker C,10658,0.1,1500000,500000,117247
859,1/1/2018,4509287,Broker C,5908,0.1,500000,100000,64990
860,1/1/2018,5359174,Broker C,4000,0.1,500000,100000,44000
865,1/1/2018,23736893,Broker C,11293,0.1,2000000,1000000,124229
868,1/1/2018,6588999,Broker C,5485,0.1,500000,100000,60344
872,1/1/2018,11141139,Broker C,5500,0.1,1000000,250000,60500
882,1/1/2018,13244570,Broker C,7892,0.1,1000000,250000,86814
884,1/1/2018,13454199,Broker C,5904,0.1,1000000,250000,64946
888,1/1/2018,26070199,Broker C,10971,0.1,2000000,1000000,120688
898,1/1/2018,3323847,Broker C,4000,0.1,500000,100000,44000
899,1/1/2018,2794681,Broker C,4000,0.1,500000,100000,44000
906,1/1/2018,7970693,Broker C,4000,0.1,500000,100000,44000
910,1/1/2018,27744971,Broker C,12920,0.1,2000000,1000000,142120
912,1/1/2018,24158984,Broker C,11479,0.1,2000000,1000000,126275
918,1/1/2018,7799186,Broker C,4744,0.1,500000,100000,52193
919,1/1/2018,5014204,Broker C,5329,0.1,500000,100000,58623
920,1/1/2018,18253944,Broker C,8840,0.1,1500000,500000,97240
923,1/1/2018,6817600,Broker C,5739,0.1,500000,100000,63137
928,1/1/2018,9022882,Broker C,4420,0.1,500000,100000,48620
933,1/1/2018,5401575,Broker C,4000,0.1,500000,100000,44000
939,1/1/2018,10735039,Broker C,6110,0.1,1000000,250000,67219
941,1/1/2018,4682070,Broker C,4420,0.1,500000,100000,48620
959,1/1/2018,20159977,Broker C,8588,0.1,2000000,1000000,94468
964,1/1/2018,14902793,Broker C,6338,0.1,1000000,250000,69720
968,1/1/2018,4890823,Broker C,4000,0.1,500000,100000,44000
973,1/1/2018,11749044,Broker C,7003,0.1,1000000,250000,77040
987,1/1/2018,18538954,Broker C,8123,0.1,1500000,500000,89362
995,1/1/2018,10599736,Broker C,5485,0.1,1000000,250000,60344
996,1/1/2018,10607467,Broker C,4609,0.1,1000000,250000,50705
999,1/1/2018,8296236,Broker C,4294,0.1,500000,100000,47234
1037,1/1/2018,17798424,Broker C,8152,0.1,1500000,500000,89679
1039,1/1/2018,4252575,Broker C,4000,0.1,500000,100000,44000
1041,1/1/2018,1570571,Broker C,4294,0.1,500000,100000,47234
1042,1/1/2018,24330614,Broker C,10985,0.1,2000000,1000000,120840
1048,1/1/2018,17178822,Broker C,8000,0.1,1500000,500000,88000
1049,1/1/2018,13205457,Broker C,5500,0.1,1000000,250000,60500
1056,1/1/2018,2302557,Broker C,4000,0.1,500000,100000,44000
1068,1/1/2018,14116478,Broker C,7327,0.1,1000000,250000,80607
1073,1/1/2018,17491623,Broker C,8000,0.1,1500000,500000,88000
1083,1/1/2018,9760061,Broker C,5093,0.1,500000,100000,56029
1102,1/1/2018,7780757,Broker C,4294,0.1,500000,100000,47234
1105,1/1/2018,14417769,Broker C,5500,0.1,1000000,250000,60500
1110,1/1/2018,9846987,Broker C,5908,0.1,500000,100000,64990
1120,1/1/2018,5885455,Broker C,5093,0.1,500000,100000,56029
1122,1/1/2018,1123539,Broker C,4000,0.1,500000,100000,44000
1127,1/1/2018,17161807,Broker C,8588,0.1,1500000,500000,94468
1137,1/1/2018,8471212,Broker C,4294,0.1,500000,100000,47234
1139,1/1/2018,2019210,Broker C,4000,0.1,500000,100000,44000
1140,1/1/2018,19075987,Broker C,11816,0.1,1500000,500000,129981
1152,1/1/2018,17983250,Broker C,8588,0.1,1500000,500000,94468
1155,1/1/2018,10813296,Broker C,4420,0.1,1000000,250000,48620
1169,1/1/2018,3009909,Broker C,5908,0.1,500000,100000,64990
1179,1/1/2018,17729600,Broker C,8402,0.1,1500000,500000,92427
1190,1/1/2018,5597189,Broker C,4609,0.1,500000,100000,50705
1196,1/1/2018,16524194,Broker C,6524,0.1,1500000,500000,71766
1209,1/1/2018,7935020,Broker C,6089,0.1,500000,100000,66981
1223,1/1/2018,18991730,Broker C,8588,0.1,1500000,500000,94468
1228,1/1/2018,1046913,Broker C,4000,0.1,500000,100000,44000
1231,1/1/2018,10183081,Broker C,5904,0.1,1000000,250000,64946
1232,1/1/2018,23547009,Broker C,11858,0.1,2000000,1000000,130442
1235,1/1/2018,10745581,Broker C,4294,0.1,1000000,250000,47234
1240,1/1/2018,18438271,Broker C,7003,0.1,1500000,500000,77040
1242,1/1/2018,3596536,Broker C,5739,0.1,500000,100000,63137
1249,1/1/2018,9310975,Broker C,4294,0.1,500000,100000,47234
1250,1/1/2018,1630217,Broker C,5739,0.1,500000,100000,63137
1258,1/1/2018,10083225,Broker C,5904,0.1,1000000,250000,64946
1260,1/1/2018,3185028,Broker C,5485,0.1,500000,100000,60344
1262,1/1/2018,14865120,Broker C,6267,0.1,1000000,250000,68947
1268,1/1/2018,18149215,Broker C,8000,0.1,1500000,500000,88000
1270,1/1/2018,13580014,Broker C,7892,0.1,1000000,250000,86814
1273,1/1/2018,16829049,Broker C,8588,0.1,1500000,500000,94468
1278,1/1/2018,7342048,Broker C,4609,0.1,500000,100000,50705
1282,1/1/2018,16435490,Broker C,8123,0.1,1500000,500000,89362
1284,1/1/2018,14732366,Broker C,5500,0.1,1000000,250000,60500
1285,1/1/2018,4956002,Broker C,4948,0.1,500000,100000,54432
1286,1/1/2018,6589021,Broker C,5093,0.1,500000,100000,56029
1291,1/1/2018,18989961,Broker C,8402,0.1,1500000,500000,92427
1292,1/1/2018,9343945,Broker C,5739,0.1,500000,100000,63137
1296,1/1/2018,4572080,Broker C,5492,0.1,500000,100000,60420
1298,1/1/2018,14685524,Broker C,6338,0.1,1000000,250000,69720
1300,1/1/2018,19752083,Broker C,9489,0.1,1500000,500000,104387
1301,1/1/2018,4452969,Broker C,4609,0.1,500000,100000,50705
1304,1/1/2018,11864647,Broker C,5329,0.1,1000000,250000,58623
1314,1/1/2018,18215532,Broker C,7003,0.1,1500000,500000,77040
1315,1/1/2018,16737610,Broker C,7003,0.1,1500000,500000,77040
1316,1/1/2018,17965926,Broker C,8000,0.1,1500000,500000,88000
1319,1/1/2018,19181972,Broker C,9219,0.1,1500000,500000,101411
1320,1/1/2018,14718108,Broker C,6338,0.1,1000000,250000,69720
1328,1/1/2018,14792975,Broker C,5500,0.1,1000000,250000,60500
1331,1/1/2018,3816591,Broker C,5739,0.1,500000,100000,63137
1336,1/1/2018,5988387,Broker C,4294,0.1,500000,100000,47234
1339,1/1/2018,3520526,Broker C,4294,0.1,500000,100000,47234
1340,1/1/2018,16166459,Broker C,8588,0.1,1500000,500000,94468
1356,1/1/2018,17905064,Broker C,8000,0.1,1500000,500000,88000
1362,1/1/2018,4147624,Broker C,5243,0.1,500000,100000,57673
1363,1/1/2018,15877674,Broker C,6524,0.1,1500000,500000,71766
1368,1/1/2018,1723862,Broker C,4000,0.1,500000,100000,44000
1371,1/1/2018,10293432,Broker C,5492,0.1,1000000,250000,60420
1374,1/1/2018,3153895,Broker C,5819,0.1,500000,100000,64018
1378,1/1/2018,22040145,Broker C,11831,0.1,2000000,1000000,130145
1386,1/1/2018,11612964,Broker C,5739,0.1,1000000,250000,63137
1395,1/1/2018,17117699,Broker C,8391,0.1,1500000,500000,92311
1396,1/1/2018,12706264,Broker C,7543,0.1,1000000,250000,82973
1398,1/1/2018,11136541,Broker C,5904,0.1,1000000,250000,64946
1399,1/1/2018,17235197,Broker C,8000,0.1,1500000,500000,88000
1406,1/1/2018,6045655,Broker C,4744,0.1,500000,100000,52193
1409,1/1/2018,12336586,Broker C,5500,0.1,1000000,250000,60500
1413,1/1/2018,12030739,Broker C,6077,0.1,1000000,250000,66852
1417,1/1/2018,2403312,Broker C,4609,0.1,500000,100000,50705
1419,1/1/2018,9205742,Broker C,4294,0.1,500000,100000,47234
1424,1/1/2018,16581441,Broker C,7892,0.1,1500000,500000,86814
1425,1/1/2018,6262017,Broker C,4294,0.1,500000,100000,47234
1428,1/1/2018,4942813,Broker C,4294,0.1,500000,100000,47234
1440,1/1/2018,13161102,Broker C,6804,0.1,1000000,250000,74844
1450,1/1/2018,2378131,Broker C,4000,0.1,500000,100000,44000
1461,1/1/2018,26838200,Broker C,11816,0.1,2000000,1000000,129981
1464,1/1/2018,7177884,Broker C,5646,0.1,500000,100000,62114
1465,1/1/2018,10501405,Broker C,4609,0.1,1000000,250000,50705
1467,1/1/2018,13016823,Broker C,6715,0.1,1000000,250000,73872
1469,1/1/2018,7542882,Broker C,5492,0.1,500000,100000,60420
1476,1/1/2018,5772036,Broker C,4294,0.1,500000,100000,47234
1479,1/1/2018,12699976,Broker C,6077,0.1,1000000,250000,66852
1482,1/1/2018,23663059,Broker C,10971,0.1,2000000,1000000,120688
1495,1/1/2018,19390182,Broker C,8383,0.1,1500000,500000,92216
1499,1/1/2018,21057117,Broker C,8629,0.1,2000000,1000000,94922
1501,1/1/2018,6753717,Broker C,5243,0.1,500000,100000,57673
1504,1/1/2018,7198573,Broker C,4000,0.1,500000,100000,44000
1510,1/1/2018,15880554,Broker C,5904,0.1,1500000,500000,64946
1511,1/1/2018,15073631,Broker C,6077,0.1,1500000,500000,66852
1516,1/1/2018,9311657,Broker C,4744,0.1,500000,100000,52193
1519,1/1/2018,3832116,Broker C,4000,0.1,500000,100000,44000
1524,1/1/2018,23334783,Broker C,10658,0.1,2000000,1000000,117247
1525,1/1/2018,10518633,Broker C,5500,0.1,1000000,250000,60500
1527,1/1/2018,2643777,Broker C,4294,0.1,500000,100000,47234
1528,1/1/2018,18441075,Broker C,9896,0.1,1500000,500000,108865
1533,1/1/2018,11649220,Broker C,5908,0.1,1000000,250000,64990
1536,1/1/2018,21659356,Broker C,9896,0.1,2000000,1000000,108865
1549,1/1/2018,8294966,Broker C,5739,0.1,500000,100000,63137
1551,1/1/2018,12640151,Broker C,6290,0.1,1000000,250000,69192
1553,1/1/2018,17437718,Broker C,8588,0.1,1500000,500000,94468
1555,1/1/2018,17905463,Broker C,9896,0.1,1500000,500000,108865
1557,1/1/2018,17230328,Broker C,8840,0.1,1500000,500000,97240
1562,1/1/2018,1638197,Broker C,4000,0.1,500000,100000,44000
1569,1/1/2018,4215939,Broker C,4000,0.1,500000,100000,44000
1577,1/1/2018,13583060,Broker C,5908,0.1,1000000,250000,64990
1578,1/1/2018,28002286,Broker C,11831,0.1,2000000,1000000,130145
1584,1/1/2018,21916843,Broker C,10971,0.1,2000000,1000000,120688
1587,1/1/2018,19689855,Broker C,9219,0.1,1500000,500000,101411
1589,1/1/2018,19947862,Broker C,9219,0.1,1500000,500000,101411
1594,1/1/2018,28431085,Broker C,12965,0.1,2000000,1000000,142624
1599,1/1/2018,4759785,Broker C,4000,0.1,500000,100000,44000
1600,1/1/2018,17461402,Broker C,9896,0.1,1500000,500000,108865
1601,1/1/2018,7423075,Broker C,4000,0.1,500000,100000,44000
1602,1/1/2018,21232215,Broker C,10187,0.1,2000000,1000000,112059
1607,1/1/2018,22149686,Broker C,10187,0.1,2000000,1000000,112059
1614,1/1/2018,10360080,Broker C,5904,0.1,1000000,250000,64946
1620,1/1/2018,17623754,Broker C,8134,0.1,1500000,500000,89474
1621,1/1/2018,11709434,Broker C,5904,0.1,1000000,250000,64946
1623,1/1/2018,4538852,Broker C,5653,0.1,500000,100000,62193
1626,1/1/2018,17931421,Broker C,8134,0.1,1500000,500000,89474
1635,1/1/2018,16619052,Broker C,6524,0.1,1500000,500000,71766
1643,1/1/2018,3598275,Broker C,5908,0.1,500000,100000,64990
1649,1/1/2018,16834777,Broker C,7892,0.1,1500000,500000,86814
1655,1/1/2018,15096894,Broker C,8000,0.1,1500000,500000,88000
1667,1/1/2018,1779203,Broker C,4000,0.1,500000,100000,44000
1679,1/1/2018,15139023,Broker C,6077,0.1,1500000,500000,66852
1680,1/1/2018,17023242,Broker C,8000,0.1,1500000,500000,88000
1686,1/1/2018,21032216,Broker C,8588,0.1,2000000,1000000,94468
1691,1/1/2018,18924710,Broker C,9219,0.1,1500000,500000,101411
1693,1/1/2018,5787547,Broker C,4609,0.1,500000,100000,50705
1699,1/1/2018,14801029,Broker C,8123,0.1,1000000,250000,89362
1702,1/1/2018,18279367,Broker C,8123,0.1,1500000,500000,89362
1703,1/1/2018,11890587,Broker C,5739,0.1,1000000,250000,63137
1707,1/1/2018,24298102,Broker C,10971,0.1,2000000,1000000,120688
1710,1/1/2018,26002206,Broker C,11479,0.1,2000000,1000000,126275
1711,1/1/2018,5883224,Broker C,5329,0.1,500000,100000,58623
1712,1/1/2018,2277903,Broker C,6474,0.1,500000,100000,71222
1719,1/1/2018,15554801,Broker C,6077,0.1,1500000,500000,66852
1726,1/1/2018,9738293,Broker C,4294,0.1,500000,100000,47234
1729,1/1/2018,8294270,Broker C,4000,0.1,500000,100000,44000
1733,1/1/2018,10115160,Broker C,4294,0.1,1000000,250000,47234
1743,1/1/2018,5798770,Broker C,6103,0.1,500000,100000,67135
1748,1/1/2018,9773336,Broker C,5739,0.1,500000,100000,63137
1752,1/1/2018,4115908,Broker C,5739,0.1,500000,100000,63137
1753,1/1/2018,16160506,Broker C,8588,0.1,1500000,500000,94468
1755,1/1/2018,16432812,Broker C,7543,0.1,1500000,500000,82973
1758,1/1/2018,6941842,Broker C,6089,0.1,500000,100000,66981
1761,1/1/2018,20532257,Broker C,9219,0.1,2000000,1000000,101411
1764,1/1/2018,11247848,Broker C,6338,0.1,1000000,250000,69720
1767,1/1/2018,18402619,Broker C,8588,0.1,1500000,500000,94468
1772,1/1/2018,18574118,Broker C,8588,0.1,1500000,500000,94468
1785,1/1/2018,12279384,Broker C,5329,0.1,1000000,250000,58623
1796,1/1/2018,19313542,Broker C,9219,0.1,1500000,500000,101411
1801,1/1/2018,1933901,Broker C,4294,0.1,500000,100000,47234
1803,1/1/2018,4587292,Broker C,4609,0.1,500000,100000,50705
1804,1/1/2018,4035547,Broker C,5329,0.1,500000,100000,58623
1808,1/1/2018,12467739,Broker C,6089,0.1,1000000,250000,66981
1810,1/1/2018,6783213,Broker C,4609,0.1,500000,100000,50705
1814,1/1/2018,14668854,Broker C,5915,0.1,1000000,250000,65072
1816,1/1/2018,11477649,Broker C,7003,0.1,1000000,250000,77040
1826,1/1/2018,19877295,Broker C,8000,0.1,1500000,500000,88000
1827,1/1/2018,13622499,Broker C,5904,0.1,1000000,250000,64946
1829,1/1/2018,18416616,Broker C,10187,0.1,1500000,500000,112059
1838,1/1/2018,18947079,Broker C,9489,0.1,1500000,500000,104387
1843,1/1/2018,18708726,Broker C,7892,0.1,1500000,500000,86814
1850,1/1/2018,20956683,Broker C,12163,0.1,2000000,1000000,133795
1852,1/1/2018,13600204,Broker C,5500,0.1,1000000,250000,60500
1856,1/1/2018,16506495,Broker C,7003,0.1,1500000,500000,77040
1858,1/1/2018,5199279,Broker C,6081,0.1,500000,100000,66897
1860,1/1/2018,26142191,Broker C,12163,0.1,2000000,1000000,133795
1861,1/1/2018,3528022,Broker C,4609,0.1,500000,100000,50705
1866,1/1/2018,14164660,Broker C,6338,0.1,1000000,250000,69720
1868,1/1/2018,9532305,Broker C,4000,0.1,500000,100000,44000
1871,1/1/2018,8755271,Broker C,4609,0.1,500000,100000,50705
1872,1/1/2018,17189957,Broker C,8588,0.1,1500000,500000,94468
1873,1/1/2018,17815797,Broker C,8123,0.1,1500000,500000,89362
1876,1/1/2018,13597414,Broker C,7543,0.1,1000000,250000,82973
1880,1/1/2018,3109559,Broker C,4294,0.1,500000,100000,47234
1881,1/1/2018,16473149,Broker C,6338,0.1,1500000,500000,69720
1882,1/1/2018,14425405,Broker C,5500,0.1,1000000,250000,60500
1886,1/1/2018,4759236,Broker C,4000,0.1,500000,100000,44000
1894,1/1/2018,1743149,Broker C,5915,0.1,500000,100000,65072
1899,1/1/2018,1778326,Broker C,4000,0.1,500000,100000,44000
1903,1/1/2018,4560883,Broker C,5485,0.1,500000,100000,60344
1906,1/1/2018,9028335,Broker C,6124,0.1,500000,100000,67373
1908,1/1/2018,10968196,Broker C,5904,0.1,1000000,250000,64946
1910,1/1/2018,4926237,Broker C,4000,0.1,500000,100000,44000
1923,1/1/2018,5820535,Broker C,4294,0.1,500000,100000,47234
1925,1/1/2018,17362451,Broker C,7892,0.1,1500000,500000,86814
1934,1/1/2018,16803837,Broker C,8372,0.1,1500000,500000,92100
1944,1/1/2018,18180839,Broker C,11479,0.1,1500000,500000,126275
1948,1/1/2018,12888772,Broker C,6524,0.1,1000000,250000,71766
1949,1/1/2018,10083613,Broker C,4420,0.1,1000000,250000,48620
1953,1/1/2018,10410176,Broker C,6338,0.1,1000000,250000,69720
1954,1/1/2018,11668854,Broker C,4744,0.1,1000000,250000,52193
1955,1/1/2018,20217967,Broker C,11816,0.1,2000000,1000000,129981
1956,1/1/2018,3806569,Broker C,4609,0.1,500000,100000,50705
1957,1/1/2018,21860303,Broker C,11831,0.1,2000000,1000000,130145
1967,1/1/2018,15759461,Broker C,8588,0.1,1500000,500000,94468
1973,1/1/2018,2966327,Broker C,4744,0.1,500000,100000,52193
1976,1/1/2018,17132889,Broker C,7327,0.1,1500000,500000,80607
1977,1/1/2018,3905979,Broker C,4000,0.1,500000,100000,44000
1982,1/1/2018,8952033,Broker C,5908,0.1,500000,100000,64990
1983,1/1/2018,3753337,Broker C,5329,0.1,500000,100000,58623
1993,1/1/2018,1370915,Broker C,5739,0.1,500000,100000,63137
1998,1/1/2018,9526422,Broker C,4294,0.1,500000,100000,47234
2005,1/1/2018,10472165,Broker C,5739,0.1,1000000,250000,63137
2025,1/1/2018,11265744,Broker C,5904,0.1,1000000,250000,64946
2028,1/1/2018,3103474,Broker C,6096,0.1,500000,100000,67066
2031,1/1/2018,22796358,Broker C,12163,0.1,2000000,1000000,133795
2047,1/1/2018,28441540,Broker C,12609,0.1,2000000,1000000,138701
2052,1/1/2018,4091001,Broker C,4294,0.1,500000,100000,47234
2053,1/1/2018,17621768,Broker C,8000,0.1,1500000,500000,88000
2059,1/1/2018,1982116,Broker C,4294,0.1,500000,100000,47234
2071,1/1/2018,7586908,Broker C,4744,0.1,500000,100000,52193
2081,1/1/2018,12586302,Broker C,5904,0.1,1000000,250000,64946
2086,1/1/2018,19052700,Broker C,8000,0.1,1500000,500000,88000
2088,1/1/2018,21651870,Broker C,10658,0.1,2000000,1000000,117247
2091,1/1/2018,19558324,Broker C,10971,0.1,1500000,500000,120688
2094,1/1/2018,8784437,Broker C,4000,0.1,500000,100000,44000
2099,1/1/2018,12089511,Broker C,6338,0.1,1000000,250000,69720
2101,1/1/2018,6700499,Broker C,4609,0.1,500000,100000,50705
2124,1/1/2018,1199485,Broker C,5739,0.1,500000,100000,63137
2134,1/1/2018,8907010,Broker C,4609,0.1,500000,100000,50705
2136,1/1/2018,25348827,Broker C,12564,0.1,2000000,1000000,138210
2139,1/1/2018,5660986,Broker C,4294,0.1,500000,100000,47234
2145,1/1/2018,20409667,Broker C,10658,0.1,2000000,1000000,117247
2150,1/1/2018,2130941,Broker C,4000,0.1,500000,100000,44000
2155,1/1/2018,13702252,Broker C,6524,0.1,1000000,250000,71766
2162,1/1/2018,22011909,Broker C,9896,0.1,2000000,1000000,108865
2168,1/1/2018,13797205,Broker C,5904,0.1,1000000,250000,64946
2169,1/1/2018,13294570,Broker C,5915,0.1,1000000,250000,65072
2174,1/1/2018,13565934,Broker C,5908,0.1,1000000,250000,64990
2176,1/1/2018,10496289,Broker C,5485,0.1,1000000,250000,60344
2178,1/1/2018,23718943,Broker C,11479,0.1,2000000,1000000,126275
2179,1/1/2018,15812324,Broker C,6338,0.1,1500000,500000,69720
2189,1/1/2018,31546784,Broker C,12979,0.1,2000000,1000000,142771
2195,1/1/2018,6494467,Broker C,4000,0.1,500000,100000,44000
2198,1/1/2018,10853077,Broker C,5500,0.1,1000000,250000,60500
2205,1/1/2018,8761134,Broker C,4000,0.1,500000,100000,44000
2207,1/1/2018,17142808,Broker C,7003,0.1,1500000,500000,77040
2209,1/1/2018,12550560,Broker C,6077,0.1,1000000,250000,66852
2213,1/1/2018,19379602,Broker C,8000,0.1,1500000,500000,88000
2224,1/1/2018,8963526,Broker C,4000,0.1,500000,100000,44000
2227,1/1/2018,18318025,Broker C,8840,0.1,1500000,500000,97240
2238,1/1/2018,19474052,Broker C,8000,0.1,1500000,500000,88000
2239,1/1/2018,4984716,Broker C,5485,0.1,500000,100000,60344
2245,1/1/2018,15685051,Broker C,8588,0.1,1500000,500000,94468
2246,1/1/2018,11930996,Broker C,5500,0.1,1000000,250000,60500
2251,1/1/2018,11694837,Broker C,5500,0.1,1000000,250000,60500
2254,1/1/2018,21238926,Broker C,11479,0.1,2000000,1000000,126275
2255,1/1/2018,7624952,Broker C,5739,0.1,500000,100000,63137
2257,1/1/2018,15435702,Broker C,6338,0.1,1500000,500000,69720
2263,1/1/2018,12924257,Broker C,6804,0.1,1000000,250000,74844
2264,1/1/2018,11816417,Broker C,6804,0.1,1000000,250000,74844
